,ID,Title,Content,Time,Place
621,100123,Hinhalten will ich mich,"Hinhalten will ich mich. Wirke. Geh überso weit du vermöchtest. Hast du nicht Hirten das Antlitzgrößer geordnet, als selbst der Fürstinnen Schoßunaufhörlicher Könige Herkunft und künftige Kühnheitformten den krönlichen Ausdruck? Wenn die Galionenin dem staunenden Holz des stillhaltenden SchnitzwerksZübe empfangen des Meerraums, in den sie stumm drängend hinausstehn:o, wie sollte ein Fühlender nicht, der will, der sich aufreißt,unnachgiebige Nacht, endlich dir ähnlicher sein.",Januar 1914,ParisDas Inselschiff 8 (1927)
622,100124,"Zu der Zeichnung, John Keats im Tode darstellend","Zu der Zeichnung, John Keats im Tode darstellendNun reicht an's Antlitz dem gestillten Rühmerdie Ferne aus den offnen Horizonten:so fällt der Schmerz, den wir nicht fassen konnten,zurück an seinen dunklen Eigentümer.Und dies verharrt, so wie es, leidbetrachtend,sich bildete zum freiesten Gebilde,noch einen Augenblick, - in neuer Mildedas Werden selbst und den Verfall verachtend.Gesicht: o wessen? Nicht mehr dieser ebennoch einverstandenen Zusammenhänge.O Aug, das nicht das schönste mehr erzwängeder Dinge aus dem abgelehnten Leben.O Schwelle der Gesänge,o Jugendmund, für immer aufgegeben.Und nur der Stirne baut sich etwas dauerndhinüber aus verflüchtigten Bezügen,als strafte sie die müden Locken lügen,die sich an ihr ergeben, zärtlich trauernd.",27.1.1914,Band III (1927)
623,100125,Vom Zeichner dringend hingeballter Schatten...,"Vom Zeichner dringend hingeballter Schattenhinter das nur noch scheinende Gesicht:so kommt die Nacht dem reinen Stern zustatten.Da ist ein Ding, das alles unterbricht,wozu die Dinge sich verstanden hatten;denn, da es wurde, siehe: war es nicht.O langer Weg zum schuldlosen Verzicht.O Mühe zum ermächtigten Ermatten.",26. oder 27.1.1914,ParisGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
624,100126,Seit den wunderbaren Schöpfungstagen,"Seit den wunderbaren Schöpfungstagenschläft der Gott: wir sind sein Schlaf,hingenommen, stumpf von ihm ertragenunter Sternen, die er übertraf.Unser Handeln stockt ihm in geballterschlafner Hand und kann nicht aus der Faust,und so haben seit dem Helden-Alterunsre dunklen Herzen ihn durchbraust.Manchmal rührt er sich von unsrer Qual,schmerzensähnlich zuckts durch seine Glieder,aber immer überwiegt ihn wiederseiner Welten heile Überzahl.",Januar 1914,ParisDas Inselschiff 17 (1936)
625,100127,Ach aus eines Engels Fühlung falle,"Ach aus eines Engels Fühlung falleSchein in dieses Meer auf einem Mond,drin meine Herz, stillringende Koralle,sein jüngsten Zweigungen bewohnt.Not, mir von unkenntlichem Verüberzugefügte, bleibt mir ungewiss,Strömung zögert, Strömung drängt hinüber,Tiefe wirkt und Hindernis.Aus dem starren fühllosen Alten drehnsich Geschöpfe, plötzlich auserlesen,und das ewig Stumme aller Wesenüberstürzt ein dröhnendes Geschehn.",Februar 1914,ParisCorona 10 (1943)
626,100128,Hebend die Blicke vom Buch,"Hebend die Blicke vom Buch, von den nahen zählbaren Zeilen,in die vollendete Nacht hinaus:o wie sich sternegemäß die gedrängten Gefühle verteilen,so als bände man auf,einen Bauernstrauß:Jugend der leichten und neigendes Schwanken der schwerenund der zärtlichen zögernder Bug -.Überall Lust zu Bezug und nirgends Begehren;Welt zu viel und Erde genug.",Februar 1914,ParisDas Inselschiff 8 (1927)
627,100129,Flutet mir in diese trübe Reise,"Flutet mir in diese trübe ReiseDeines Herzens warme Bahn entgegen?Nur noch Stunden und ich werde leisemeine Hände in die Deinen legen:o wie lange ruhten sie nicht aus.Kannst Du Dir denn denken, dass ich Jahreso: ein Fremder unter Fremden fahre?Und nun endlich nimmst Du mich nach Haus.Siehst du, selbst um das Gestirn zu schauen,brauchts ein kleines irdisches Beruhn,denn Vertrauen kommt nur aus Vertrauen,Alles Wohltun ist ein Wiedertun.Ach die Nacht verlangte nicht von mir.Doch wenn ich mich zu den Sternen kehrte,der Versehrte an das Unversehrte:Worauf stand ich? War ich hier?Ach wie Wind durchging ich die Gestäuche,jedem Haus entdrang ich wie ein Rauch,wo sich andre freuten in Gebräucheblieb ich strenge wie ein fremder Brauch.Meine Hände gingen schreckhaft einin der andern schicksalvolle Schließung;Alle, alle mehrte die Ergießung:und ich konnnte nur vergossen sein",26.2.1914,Magda von Hattingberg. Wien 1943.
628,100130,Oh wie fühl ich still zu dir hinüber,"Oh wie fühl ich still zu dir hinüber,oh wie gehen mir von deinem Bildsteigende Gefühle flutend über.Ungeheuer ist mein Herz gewillt.In dem Raume, den ich in mich schauteaus dem Weltraum und dem Wind am Meer,gehst du, unbegreifliche Vertraute,wie sein eigenstes Geschöpf umher.Nun erst schließ ich, ach nach wieviel Zeitenmeine Augen über mir; nun magkeine Sehnsucht mehr mich überschreiten;denn vollendeter wird Nacht und Tag.Schau ich aber leise auf, so heiltmir die Welt am milderen Gesichte -,oh wo war ja doch: dass ich verzichte,allen Engeln noch nicht mitgeteilt.",27.2.1914,1957.
629,100131,Oh wie schälst du mein Herz aus den Schalen des Elends,"Oh wie schälst du mein Herz aus den Schalen des Elends.Was verriet dir im schlechten Gehäus den erhaltenen Kern?Der süß wie Gestirn, weltsüß, mir im Inneren ansteht.Ach, da ich litt, befiel ihn ein schläferndes Wachstum,da mir das Leiden schweigend die Glieder zerbrachschlief mir im Herzen ein Herz, ein künftiges, schuldlos.Eines, oh sieh: noch weiß ich nicht welches, noch rat ichs,dieses vermutete Herz. Ihm galten die Sternedie ich dem trüberen gab. Oh sei ihm hinüberdurch meine bange Natur. Sei ihm verständigt. Erkenns.Rufs. Du Erstaunende, rufs. Stell ihm ein kleinesLächeln zunächst, dass es sich rührt von dem Schein;neig ihm dein schönes Gesicht: den Raum des Erwachensdass es sich wundert in Dir und sich des Morgens gewöhnt.",2. und 3.3.1914,1957.
630,100132,Dich zu fühlen,"Dich zu fühlen bin ich aus den leichtenKreisen meiner Fühlungen gestiegenund jetzt soll mich täglich im ErreichtenTrauer großer Nähe überwiegen,dieses hülflos menschliche Gewicht.",April 1914,ParisGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
631,100133,Regenbogen,"Aus geducktem Wetterunterstandin die freien Klärungen zu dringen:Land war klar wie klare Flüssigkeit;jeder Hof fing an, sich zu besingen,so als wäre größtestes Vollbringenheimlich in geringen Dienst gereiht.Und dann wandten wir uns: siehe: vorRegenprunk verbrauchter Finsternissemit der Flutung jener Himmelsrissehingebognes Augentor.Drunter klarer noch das linke Land:ernst, in einem Vorgefühl von Abend,mundhaft schweigend, tief getrunken habend,und mit starken Blumen zugewandt.",16.4.1914,ChantillyGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
632,100134,Hassend nach dem Augenmaß,Hassend nach dem Augenmaß. . . .,Frühsommer 1914,1957.
633,100135,Aus unvordenklichem Greis,"Aus unvordenklichem Greis,dem ein Bartstrom die entlegene Brust übertönt,hebt sich entschlossener (sei's)hebt sich der Stamm und gewöhntsich an Jahrhunderte; an",Frühsommer 1914,ParisGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
634,100136,Siehe das leichte Insekt,"Siehe das leichte Insekt, wie es spielt, nie entriet esdem geborgenen Schoß.Die es, entworfen, empfing, trug es aus und erträgtsdie Natur, und im gleichenMutter-Raum treibt es und westseine innige Zeit, hüpfend im freudigenLeib wie der kleine Johannes.Schon das säugende Tier im erweiterten Augstaunt",Frühsommer 1914,ParisGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
635,100137,"Waldteich, weicher, in sich eingekehrter","Waldteich, weicher, in sich eingekehrter -,draußen ringt das ganze Meer und braust,aufgeregte Fernen drücken Schwerterjedem Sturmstoß in die Faust -,während du aus dunkler unversehrterTiefe     Spiele der Libellen schaust.Was dort jenseits eingebeugter BäumeÜberstürzung ist und Drang und Schwung,spiegelt sich in deine Innenräumeals verhaltene Verdüsterung;ungebogen steht um dich der Waldvoll von steigendem Verschweigen.Oben nur, im Wipfel-Ausblick, zeigenWolken sagenhafte Kampfgestalt.Dann: im teilnahmslosen Zimmer sein,einer sein, der beides weiß.O der Kerze kleiner Kreis,und die Menschennacht bricht einund vielleicht ein Schmerz im Körper innen.Soll ich mich des Sturmmeeres jetzt entsinnenoder Bild des Teichs in mir behütenoder, weil mir beide gleich entrinnen,Blüten denken -, jenes Garten Blüten -?Ach wer kennt, was in ihm überwiegt.Mildheit, Schrecken? Blicke, Stimmen, Bücher?Und das alles nur wie stille TücherSchultern einer Kindheit angeschmiegt,welche schläft in dieses Lebens Wirrn.Dass mich eines ganz ergreifen möge.Schauernd berg ich meine Stirn,denn ich weiß: die Liebe überwöge.Wo ist einer, der sie kann?      Wenn ich innig mich zusammenfasstevor die unvereinlichsten Kontraste:weiter kam ich nicht: ich schaute an;blieb das Angeschaute sich entziehend,schaut ich unbedingter, schaute knieend,bis ich es in mich gewann.Fand es in mir Liebe vor?Tröstung für das aufgegebne Freie,wenn es sich aus seiner Weltenreihewie mit unterdrücktem Schreiein den ungekannten Geist verlor?Hab ich das Errungene gekränkt,nichts bedenkend, als wie ich mirs finge,und die großgewohnten Dingeim gedrängten Herzen eingeschränkt?Fasst ich sie wie dieses Zimmer mich,dieses fremde Zimmer mich und meineSeele fasst?             O hab ich keine Hainein der Brust? kein Wehen? keineStille, atemleicht und frühlinglich?Bilder, Zeichen, dringend aufgelesen,hat es euch, in mir zu sein, gereut? -. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Oh, ich habe zu der Welt kein Wesen,wenn sich nicht da draußen die Erscheinung,wie in leichter vorgefasster Meinung,weither heiter in mich freut. ",19./20.6.1914,ParisSpäte Gedichte. Leipzig 1934.
636,100138,Wendung,"Der Weg von der Innigkeit zur Größegeht durch das Opfer.                        KassnerLange errang ers im Anschaun.Sterne brachen ins Knieunter dem ringenden Aufblick.Oder er anschaute es knieend,und seines Instands Duftmachte ein Göttliches müd,dass es ihm lächelte schlafend.Türme schaute er so,dass sie erschraken:wieder sie bauend, hinan, plötzlich, in Einem!Aber wie oft, die vom Tagüberladene Landschaftruhete hin in sein stilles Gewahren, abends.Tiere traten getrostin den offenen Blick, weidende,und gefangenen Löwenstarrten hinein wie in unbegreifliche Freiheit;Vögel durchflogen ihn grad,den gemütigen; Blumenwiederschauten in ihn groß wie Kinder.Und das Gerücht, dass ein Schauender sei,rührte die minder,fraglicher Sichtbaren,rührte die Frauen.Schauend wie lang?Seit wie lange schon innig entbehrend,flehend im Grunde des Blicks?Wenn er, ein Wartender, saß in der Fremde; des Gasthofszerstreutes, abgewendetes Zimmermürrisch um sich, und im vermiedenen Spiegelwieder das Zimmerund später vom quälenden Bett auswieder:da beriets in der Luft,unfassbar beriet esüber sein fühlbares Herz,über sein durch den schmerzhaft verschütteten Körperdennoch fühlbares Herzberiet es und richtete:dass es der Liebe nicht habe.(Und verwehrte ihm weitere Weihen.)Denn des Anschauns, siehe, ist eine Grenze.Und die geschaute Weltwill in der Liebe gedeihn.Werk des Gesichts ist getan,tue nun Herz-Werkan den Bildern in dir, jenen gefangenen; denn duüberwältigtest sie: aber nun kennst du sie nicht.Siehe, innerer Mann, dein inneres Mädchen,dieses errungene austausend Naturen, dieseserst nur errungene, nienoch geliebte Geschöpf.",20.6.1914,Band III (1927)
637,100139,Klage,"Wem willst du klagen, Herz? Immer gemiedenerringt sich dein Weg durch die unbegreiflichenMenschen. Mehr noch vergebens vielleicht,da er die Richtung behält,Richtung zur Zukunft behält,zu der verlorenen.Früher. Klagtest? Was wars? Eine gefalleneBeere des Jubels, unreife.Jetzt aber bricht mir mein Jubel-Baum,bricht mir im Sturme mein langsamerJubel-Baum.Schönster in meiner unsichtbarenLandschaft, der du mich kenntlichermachtest Engeln, unsichtbaren.",Anfang Juli 1914,ParisInsel-Almanach (1927)
638,100140,Man muss sterben weil man sie kennt,"""Man muss sterben weil man sie kennt""(""Papyrus Prisse"". Aus den Sprüchen des Ptah-hotep, Handschrift um 2000 v. Ch.)""Man muss sterben weil man sie kennt."" Sterbenan der unsäglichen Blüte des Lächelns. Sterbenan ihren leichten Händen. Sterbenan Frauen.Singe der Jüngling die tödlichen,wenn sie ihm hoch durch den Herzraumwandeln. Aus seiner blühenden Brustsing er sie an:unerreichbare! Ach, wie sie fremd sind.Über den Gipfelnseines Gefühls gehn sie hervor und ergießensüß verwandelte Nacht ins verlasseneTal seiner Arme. Es rauschtWind ihres Aufgangs im Laub seines Leibes. Es glänzenseine Bäche dahin.Aber der Mannschweige erschütterter. Er, derpfadlos die Nacht im Gebirgseiner Gefühle geirrt hat:schweige.Wie der Seemann schweigt, der ältere,und die bestandenenSchrecken spielen in ihm wie in zitternden Käfigen.",Juli 1914,1.Buch (1918)
639,100141,Heute will ich dir zu Liebe Rosen fühlen,"Heute will ich dir zu Liebe Rosenfühlen, Rosen fühlen dir zu Liebe,dir zu Liebe heute lange langenicht gefühlte Rosen fühlen: Rosen.Alle Schalen sind gefüllt; sie liegenin sich selber, jede hundert Male, -wie von Talen angefüllte Taleliegen sie in sich und überwiegen.So unsäglich wie die Nachtüberwiegen sie den Hingegebnen,wie die Sterne über Ebnenüberstürzen sie mit Pracht.Rosennacht, Rosennacht.Nacht aus Rosen, Nacht aus vielen vielenhellen Rosen, helle Nacht aus Rosen,Schlaf der tausend Rosenaugenlider:heller Rosen-Schlaf, ich bin dein Schläfer.Heller Schläfer deiner Düfte; tieferSchläfer deiner kühlen Innigkeiten.Wie ich mich dir schwindend überlieferhast du jetzt mein Wesen zu bestreiten;sei mein Schicksal aufgelöstin das unbegreifliche Beruhen,und der Trieb, sich aufzutuen,wirke, der sich nirgends stößt.Rosenraum, geboren in den Rosen,in den Rosen heimlich auferzogen,und aus offnen Rosen zugegebengroß wie Herzraum: dass wir auch nach draußenfühlen dürfen in dem Raum der Rosen.",Juli 1914,ParisInsel Almanach 1953
640,100142,Gewitter Gewitter,"was willst du hier, wo der Nöte so viele sind und der Verhängnisse und der unbegreiflichen Wesen?was über diesem Haus, in dem wir doch vor dem eigenen Leben nicht sicher sind, in dem wir wohnen wie Flüchtlinge mit der Flucht zusammen, die mit hereingekommen ist?was über uns, die wir müde sind und unsern Mut draußen gelassen haben in den geängsteten Feldern?... was willst du von den Bäumen, die älter sind, als der Älteste unter uns? Hast du einen Auftrag an den Staub dessen, der sie gepflanzt hat? Und den Alten hier was unterbrichst du ihn in seinem unaufhörlichen Andenken? - Und wir, Rührigen, wir sitzen stumpf da und halten unsere Kraft wie Blei in den Schultern und haben nichts zu tun, solange du handelst. Und die Kinder sind aufgewacht und wundern sich, und es ist ein Zorn in der Luft, den ihnen die Mutter nicht ganz ausreden kann. Sie drückt die kleinen Gesichter in ihren Schoß eins nach dem andern, aber jedes Gesicht weiß und ist nicht wieder gut zu machen.Gewitter Gewitter, was willst du hier, wo schon alles ist, du Überfluss? Das Leben ist hier, und in den Zwischenräumen ist der Tod; Schmerzen sind da von allen Größen und ein bisschen Freudesamen irgendwo in einer Lade. Es ist alles vollzählig, kann ich dir versichern, auch das Zerbrochene, auch die Asche im Herd, auch die Kartoffelschalen. Und das Krachen im Holz und die Finsternis unter der Treppe und alles, was nur hereingeht.Lass doch die Mächte zu den Mächten kommen, ewiger Gott, nicht über uns.Gewitter, Gewitter, geh zur Jungfrau Maria (kennst du sie nicht?), mach dich so stark wie du magst, sie wird dich lieb haben, denn sie ist stärker als du. Sie wird mit dir spielen und nicht merken, dass du furchbar bist: denn sie ist stärker als du. Sie wird dich in die Hand nehmen wie eine große Hummel und sich stechen lassen von dir, und es wird kein Schmerz werden in ihrer Hand, sondern Wohltun in deinem Stachel . . . . .",2.7.1914,Leipzig 1933.
641,100143,"Wo wir uns hier, in einander drängend","Wo wir uns hier, in einander drängend, nichtnie finden: beginnen die Engelsich zu gewahren, und durch die tiefere Nähin heiligem Eilschritt wandeln sie endlos sich an.",Juli 1914,ParisGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
642,100144,Fünf Gesänge,"August 1914                         I  Zum ersten Mal seh ich dich aufstehnhörengesagter fernster unglaublicher Krieger-Gott.Wie so dicht zwischen die friedliche Fruchtfurchtbares Handeln gesät war, plötzlich erwachsenes.Gestern war es noch klein, bedurfte der Nahrung, mannshochsteht es schon da: morgenüberwächst es den Mann. Denn der glühende Gottreißt mit Einem das Wachstumaus dem wurzelnden Volk, und die Ernte beginnt.Menschlich hebt sich das Feld ins Menschengewitter. Der Sommerbleibt überholt zurück under den Spielen der Flur.Kinder bleiben, die spielenden, Greise, gedenkende,und die vertrauenden Frauen. Blühender Lindenrührender Ruch durchtränkt den gemeinsamen Abschiedund für Jahre hinaus behält es Bedeutungdiesen zu atmen, diesen erfüllten Geruch.Bräute gehen erwählter: als hätte nicht Einersich zu ihnen entschlossen, sondern das ganzeVolk sich zu fühlen bestimmt. Mit langsam ermessendem Blickumfangen die Knaben den Jüngling, der schon hineinreichtin die gewagtere Zukunft: ihn, der noch ebenhundert Stimmen vernahm, unwissend, welche im Recht sei,wie erleichtert ihn jetzt der einige Ruf; denn waswäre nicht Willkür neben der frohen, neben der sicheren Not?Endlich ein Gott. Da wir den friedlichen oftnicht mehr ergriffen, ergreift uns plötzlich der Schlacht-Gott,schleudert den Brand: und über dem Herzen voll Heimatschreit, den er donnernd bewohnt, sein rötlicher Himmel.                         II  Heil mir, dass ich Ergriffene sehe. Schon langewar uns das Schauspiel nicht wahrund das erfundene Bild sprach nicht entscheidend uns an.Geliebte, nun redet wie ein Seher die Zeitblind, aus dem ältesten Geist.Hört. Noch hörtet ihrs nie. Jetzt seid ihr die Bäume,die die gewaltige Luft lauter und lauter durchrauscht;über die ebenen Jahre stürmt sie herüberaus der Väter Gefühl, aus höheren Taten, vom hohenHeldengebirg, das nächstens im Neuschneeeures freudigen Ruhms reiner, näher erglänzt.Wie verwandelt sich nun die lebendige Landschaft: es wandertwürziger Jungwald dahin und ältere Stämme,und das kürzliche Reis biegt sich den Ziehenden nach.Einmal schon, da ihr gebart, empfandet ihr Trennung, Mütter,empfindet auch wieder das Glück, dass ihr die Gebenden seid.Gebt wie Unendliche, gebt. Seid diesen treibenden Tageneine reiche Natur. Segnet die Söhne hinaus.Und ihr Mädchen, gedenkt, dass sie euch lieben: in solchenHerzen seid ihr gefühlt, so furchtbarer Andrangging, zur Milde verstellt, mit euch, Blumigen, um.Vorsicht hielt euch zurück, nun dürft ihr unendlicher lieben,sagenhaft Liebende sein wie die Mädchen der Vorzeit:dass die Hoffende steht wie im hoffenden Garten;dass die Weinende weint wie im Sternbild, das hochnach einer Weinenden heißt . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .                         III  Seit drei Tagen, was ists? Sing ich wirklich das Schrecknis,wirklich den Gott, den ich als einen der frühernnur noch erinnernden Götter ferne bewundernd geglaubt?Wie ein vulkanischer Berg lag er im Weiten. Manchmalflammend. Manchmal im Rauch. Traurig und göttlich.Nur eine nahe vielleicht, ihm anliegende Ortschaftbebte. Wir aber hoben die heileLeier anderen zu: welchen kommenden Göttern?Und nun aufstand er: steht: höherals stehende Türme, höherals die geatmete Luft unseres sonstigen Tags.Steht. Übersteht. Und wir? Glühen in Eines zusammen,in ein neues Geschöpf, das er tödlich belebt.So auch bin ich nicht mehr; aus dem gemeinsamen Herzenschlägt das meine den Schlag, und der gemeinsame Mundbricht den meinigen auf.Dennoch, es heult bei Nacht wie die Sirenen der Schiffein mir das Fragende, heult nach dem Weg, dem Weg.Sieht ihn oben der Gott, hoch von der Schulter? Loderter als Leuchtturm hinaus einer ringenden Zukunft,die uns lange gesucht? Ist er ein Wissender? Kanner ein Wissender sein, dieser reißende Gott?Da er doch alles Gewusste zerstört. Das lange, das liebreich,unser vertraulich Gewusstes. Nun liegen die Häusernur noch wie Trümmer umher seines Tempels. Im Aufstehnstieß er ihn höhnisch von sich und steht in die Himmel.Eben noch Himmel des Sommers. Sommerhimmel. Des Sommersinnige Himmel über den Bäumen und uns.Jetzt: wer fühlt, wer erkennt ihre unendliche Hütungüber den Wiesen? Werstarrte nicht fremdlings hinein?Andere sind wir, ins Gleiche Geänderte: jedemsprang in die plötzlichnicht mehr seinige Brust meteorisch ein Herz.Heiß, ein eisernes Herz aus eisernem Weltall.                         IV  Unser älteres Herz, ihr Freunde, wer vordenkts,jenes vertraute, das uns noch gestern bewegt,unwiederbringliche? Keinerfühlt es wieder zurück, kein dann noch Seienderhinter der hohen Verwandlung.Denn ein Herz der Zeit, einer immer noch unauf-gelebten Vorzeit älteres Herzhat das nahe verdrängt, das langsam andere,unser errungenes. Und nunendiget, Freunde, das plötzlichzugemutete Herz, braucht das gewaltsame auf!Rühmend: denn immer wars rühmlich,nicht in der Vorsicht einzelner Sorge zu sein, sondern in einemwagenden Geiste, sondern in herrlichgefühlter Gefahr, heilig gemeinsam. Gleich hochsteht das Leben im Feld in den zahllosen Männern, und mitten in jedemtritt ein gefürsteter Tod auf den erkühntesten Platz.Aber im Rühmen, o Freunde, rühmet den Schmerz auch,rühmt ohne Wehleid den Schmerz, dass wir die Künftigen nichtwaren, sondern verwandterallem Vergangenen noch: rühmt es und klagt.Sei euch die Klage nicht schmählich. Klaget. Wahr erstwird das unkenntliche, daskeinem begreifliche Schicksal,wenn ihr es maßlos beklagt und dennoch das maßlos,dieses beklagteste, seht: wie ersehntes begeht.                         V  Auf, und schreckt den schrecklichen Gott! Bestürzt ihn.Kampf-Lust hat ihn vor Zeiten verwöhnt. Nun dränge der Schmerz euch,dränge ein neuer, verwunderter Kampf-Schmerzeuch seinem Zorne zuvor.Wenn schon ein Blut euch bezwingt, ein hoch von den Väternkommendes Blut: so sei das Gemüt dochimmer noch euer. Ahmt nichtFrüherem nach, Einstigem. Prüfet,ob ihr nicht Schmerz seid. Handelnder Schmerz. Der Schmerz hatauch seine Jubel. O, und dann wirft sich die Fahneüber euch auf, im Wind, der vom Feind kommt!Welche? Des Schmerzes. Die Fahne des Schmerzes. Das schwereschlagende Schmerztuch. Jeder von euch hat sein schweißendnothaft heißes Gesicht mit ihr getrocknet. Eueraller Gesicht dringt dort zu Zügen zusamm.Zügen der Zukunft vielleicht. Dass sich der Hass nichtdauernd drin hielte. Sondern ein Staunen, sondern entschlossener Schmerz,sondern der herrliche Zorn, dass euch die Völker,diese blinden umher, plötzlich im Einsehn gestört;sie - , aus denen ihr ernst, wie aus Luft und aus Bergwerk,Atem und Erde gewannt. Denn zu begreifen,denn zu lernen und vieles in Ehreninnen zu halten, auch Fremdes, war euch gefühlter Beruf.Nun seid ihr aufs Eigne wieder beschränkt. Doch größerist es geworden. Wenns auch nicht die Welt ist, bei weitem, -nehmt es wie Welt! Und gebrauchts wie den Spiegel,welcher die Sonne umfasst und in sich die Sonnewider die Irrenden kehrt. (Euer eigenes Irrnbrenne im schmerzhaften auf, im schrecklichen Herzen.)",Anfang August 1914,MünchenKriegs-Almanach 1915
643,100145,Der Gedanke spielte mit seinen Möglichkeiten,"Der Gedanke spielte mit seinen Möglichkeiten, leise verzichtend. Auf gestern, auf ehegestern fällt der Verdacht unserer Zukunft, der zögernden; schrecken wir sie nicht oft durch den abmunternden Aufblick? Die kommende möchte sie sein, unabsehlich, - ach und wir sollten ihr Weg sein, ihr Abstieg, in den sie alles beschleunigt. Wer aber ist bereit? Wer vertraut, sieht auch in der Drohung noch das Versprechen des Künftigen, das aus der klaffenden Maske dringt mit verstellbarer Stimme. Komm, o Schicksal, scheinbares, komm, du kannst nicht ohne die ganze unendliche Zukunft. Das Zerstörende selbst reißt die Überstehungen hinter sich herein, kein Tod kann kommen ohne das viele Lebendige in seinem Rücken. Offenheit eines Morgens sei in der Luft deines Herzens, nichts Erwehrendes, wollend jedes. Dein Wollen umarme halbenwegs das entschlossene Ereignis, trete mit ihm bei dir ein, schon befreundschaftet mit einem anderen, einander schon wohlklingend, schon unzertrennlich. Dass dir des Fremden nichts zukomme, immer schon Deiniges tiefvertraulich dich anträte: Verwandtes, ein verstoßener Sohn: so komme dein Tod dir in die endlichen Arme.Denn ein Heiliger sollst du sein und nur im Umgang kennen,nicht Zufall. Nicht anschreien soll dich eins können, als wärs der bestellte Wächter, du aber eingedrungen ins dir nicht Gehörige. Wo ist dein Eigenes nicht wenn du's erwirbst eh es ist, wenn du das Nähernde liebst im Schoße der Zukunft, wie sollte es dir nicht zur Welt kommen als dein wirkliches Kind? Herz, dass du doch nicht deine Grenzen zögest gegen gut und böse, und gegen das Unkenntliche. Wie du dich einschränkst.",kurz nach dem 25.8.1914,1957.
644,100146,So lernen wir am Hiesigen Gefühle,So lernen wir am Hiesigen Gefühlefür welche Neigungen im Raum?Und gehen fühlend durch die Abendkühleund schauen fühlend in den nächsten Baum.,August 1914,München oder IrschenhausenGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
645,100147,Und wenn wir uns einander zuempfanden,"Und wenn wir uns einander zuempfandenwar das ein Fortschritt in die Welt?Hat uns die Lust, mit der wir uns verstanden,höher ins Unverstehliche gestellt?Da bin ich nun. Wo bin ich? Bin ich weiternach viel vorläufigem Gefühl",August 1914,München oder IrschenhausenGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
646,100148,"Sehet ein Ding, das vielfach umwunden","Sehet ein Ding, das vielfach umwunden.Keiner geht durch die vielfach verbundene Welteinzeln. Immer ist ihm in herrlichenAbständen das Herz umstellt.Immer ist er in Händen, die zu fassen wissen.Hingerissen ist er in hinreißenden Händen,oder er ruht mit den Gegenständenein ruhender. Es sei denn er fielevon Händen zu Händen: denn die Spieledes Alls sind unendliche.",Ende August 1914,IrschenhausenGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
647,100149,Es winkt zu Fühlung fast aus allen Dingen,"Es winkt zu Fühlung fast aus allen Dingen,aus jeder Wendung weht es her: Gedenk!Ein Tag, an dem wir fremd vorübergingen,entschließt im künftigen sich zum Geschenk.Wer rechnet unseren Ertrag? Wer trenntuns von den alten, den vergangnen Jahren?Was haben wir seit Angebinn erfahren,als dass sich eins im anderen erkennt?Als dass an uns Gleichgültiges erwarmt?O Haus, o Wiesenhang, o Abendlicht,auf einmal bringst du's beinah zum Gesichtund stehst an uns, umarmend und umarmt.Durch alle Wesen reicht der eine Raum:Weltinnenraum. Die Vögel fliegen stilldurch uns hindurch. O, der ich wachsen will,ich seh hinaus, und in mir wächst der Baum.Ich sorge mich, und in mir steht das Haus.Ich hüte mich, und in mir ist die Hut.Geliebter, der ich wurde: an mir ruhtder schönen Schöpfung Bild und weint sich aus.",August/September 1914,München oder IrschenhausenDas Inselschiff 8 (1927)
648,100150,Der Gartenweg,"Sein Einfall freut ihn, zwischen zweien Stückenvergnügten Rasens diesen sachten Bugsanft zu vollziehen; mit dem Haus im Rücken,und vor sich grade noch Bereichs genutsich zu erholen vom gefühlten Schwung",um den 1.9.1914,IrschenhausenGedichte 1906 bis 1926.(Sammlung der verstreuten und nachgelassenen Gedichte aus den mittleren und späten Jahren.)
